FECHA,VARIABLE,CAMOTAN,CATARINA,CHAMPERICO FEGUA,COBAN,EL CAPITAN,ESQUIPULAS,FLORES AEROPUERTO,LA AURORA,LA CEIBITA,LA FRAGUA,LABOR OVALLE,LOS ALTOS,MAZATENANGO,MONTUFAR,PANZÓS PHC ALTAVERAPAZ,PUERTO BARRIOS PHC,RETALHULEU AEROPUERTO,SACAPULAS,SAN MARCOS PHC,SANTA CRUZ BALANYÁ,TODOS SANTOS,INSIVUMEH,ALAMEDA ICTA,ASUNCION MITA,CHINIQUE,EL TABLON,HUEHUETENANGO,LA UNION,LAS VEGAS PHC,NEBAJ,POPTUN,QUEZADA,SABANA GRANDE,SAN AGUSTIN ACASAGUASTLAN,SAN JERONIMO,SAN JOSE AEROPUERTO,SAN PEDRO NECTA,SANTA MARIA CAHABON,SANTIAGO ATITLAN,SUIZA CONTENTA,TECUN UMAN,CHIXOY PCH,CUBULCO,LOS ALBORES,LOS ESCLAVOS,PASABIEN,POTRERO CARRILLO,SAN MARTIN JILOTEPEQUE,AMATITLAN,ANTIGUA GUATEMALA,CONCEPCION,IXCHIGUAN,JALAPA,LA REFORMA,LAS NUBES,LO DE COY,MARISCOS,MORALES MET,NENTON,NUEVA CONCEPCION,PACHUTÉ,PLAYA GRANDE IXCAN,SAN JOSE PINULA,SAN PEDRO AYAMPUC,SANTA CRUZ DEL QUICHE,SANTA MARGARITA,TOTONICAPAN
2022-10-10,TSUELO,-99.9,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,13.0,-99.9,-99.9,22.6,-99.9,-99.9,-99.9,18.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,13,-99.9,-99.9,-99.9,19.5,35.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-11,NUBOSIDAD,-99.9,7.0,7.0,6.7,-99.9,7.0,3.0,8.0,-99.9,8,8.0,7.3,8.0,6.7,5.0,5.0,8,8.0,3.0,7.7,7.7,7.7,8,6.0,8.0,8.0,7.0,7.0,6.7,-99.9,5.0,8,7.7,6.0,7.0,7.3,-99.9,7,6,8.0,7,-99.9,8.0,-99.9,5.0,7.0,-99.9,8.0,8.0,7.0,8.0,8.0,-99.9,-99.9,0.7,7.0,6.0,-99.9,,12.5,-99.9,8.0,7.0,8.0,6.0,8.0,8.0
2022-10-12,PRESION ATM.,-99.9,-99.9,756.7,653.2,-99.9,681.9,749.3,639.3,-99.9,740.1,578.1,580.4,-99.9,-99.9,-99.9,757.2,742.1,-99.9,-99.9,-99.9,-99.9,640.0,-99.9,-99.9,-99.9,-99.9,612.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.9,-99.9,-99.9,-99.9,19.1,26.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-13,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,27.6,-99.9,-99.9,-99.9,47.1,15.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-14,NUBOSIDAD,-99.9,6.0,4.0,8.0,6,6.0,5.0,6.0,-99.9,7,8.0,8.0,8.0,7,6.0,5.0,6,6.0,3.0,6.0,6.0,6.0,6,4.0,6.0,6.0,6.0,6.0,5.0,-99.9,6.0,7,8,4.0,4.0,6.0,-99.9,6,5,7.0,6,-99.9,6.0,-99.9,7.0,4.0,-99.9,7.0,6.0,-99.9,6.0,6.0,-99.9,-99.9,4.8,8.0,7.0,4.0,1.3,15.8,-99.9,6.0,7.0,7.0,6.0,5.0,6.0
2022-10-15,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,14.2,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,11.3,13.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-16,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,-99.9,-99.9,22.6,-99.9,-99.9,-99.9,18.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,7.4,-99.9,-99.9,-99.9,5.5,9.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-17,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,22.6,-99.9,-99.9,-99.9,18.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,27.6,7.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-18,NUBOSIDAD,-99.9,6.0,6.3,6.0,6,6.0,5.0,7.0,-99.9,8,7.0,7.0,8.0,4.7,3.0,6.0,7,6.7,4.7,5.0,4.0,6.3,4,1.0,3.0,4.0,8.0,3.0,5.3,-99.9,4.0,4.3,6.7,2.7,2.0,7.0,-99.9,7,6,5.3,5,-99.9,5.0,-99.9,6.0,2.0,-99.9,5.0,4.3,8.0,7.7,7.0,-99.9,-99.9,7.8,6.0,7.0,5.0,31.7,1.5,-99.9,6.0,3.0,7.0,-99.9,6.0,5.0
2022-10-19,PRESION ATM.,-99.9,-99.9,756.4,653.3,-99.9,682.1,750.7,639.4,-99.9,740.7,579.3,580.1,-99.9,-99.9,-99.9,758.0,742.1,774.9,-99.9,-99.9,-99.9,639.7,-99.9,-99.9,-99.9,-99.9,611.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,63.1,9.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-20,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,15.2,-99.9,-99.9,22.3,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,5.5,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-21,NUBOSIDAD,-99.9,8.0,6.0,8.0,6,7.0,7.0,6.0,-99.9,6.3,7.0,7.0,6.7,5,8.0,8.0,7,8.0,2.7,7.0,8.0,5.3,6,3.0,7.7,7.0,7.0,7.0,8.0,8.0,6.3,5.3,6,5.3,8.0,4.0,-99.9,8,5.3,8.0,7,-99.9,7.0,8.0,7.0,8.0,-99.9,8.0,5.0,7.3,8.0,5.0,-99.9,-99.9,-99.9,6.0,8.0,8.0,0,24.6,-99.9,7.0,3.0,5.0,-99.9,7.0,6.0
2022-10-22,PRESION ATM.,-99.9,-99.9,755.0,653.2,-99.9,682.1,751.2,639.1,-99.9,741.6,579.0,579.3,-99.9,-99.9,-99.9,759.1,741.2,774.5,-99.9,-99.9,-99.9,639.9,-99.9,-99.9,-99.9,-99.9,611.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.4,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-23,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,22.6,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.3,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-24,NUBOSIDAD,-99.9,3.0,4.3,3.7,3,4.0,2.0,4.0,-99.9,1.3,7.0,3.7,6.0,1.7,5.0,2.0,5,0.3,5.3,3.0,5.3,6.7,2,2.0,6.7,4.0,3.0,4.0,6.7,3.0,4.0,6.3,5.3,1.3,1.0,6.0,-99.9,5,4,8.0,5,-99.9,4.0,4.0,8.0,1.0,5.0,6.0,3.0,6.0,6.0,4.0,-99.9,-99.9,-99.9,5.0,5.0,3.0,0,0.0,-99.9,5.0,4.0,4.0,-99.9,3.0,0.0
2022-10-25,PRESION ATM.,-99.9,-99.9,755.2,652.2,-99.9,681.8,748.5,639.1,-99.9,739.4,578.9,580.1,-99.9,-99.9,-99.9,756.4,741.9,773.8,-99.9,-99.9,-99.9,639.2,-99.9,-99.9,-99.9,-99.9,610.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,8.1,0.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-26,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,18.4,23.0,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-27,NUBOSIDAD,5.3,4.0,5.3,5.7,2,4.0,5.0,8.0,-99.9,5,4.0,1.0,7.3,6,5.0,4.0,7,4.7,6.3,5.3,4.3,7.0,6,2.0,6.3,4.0,3.0,4.0,6.0,6.0,3.0,2.3,7.3,4.0,4.0,7.0,4.0,8,3.3,6.7,6,6.0,4.0,6.0,8.0,4.0,6.0,8.0,5.0,7.0,8.0,4.0,-99.9,5.0,-99.9,6.0,6.0,4.0,0,0.0,-99.9,6.0,4.0,8.0,3.0,5.0,2.0
2022-10-28,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.1,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-29,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.4,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.6,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-30,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.0,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,25.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,3.2,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-10-31,NUBOSIDAD,5.0,5.0,4.7,3.7,3,4.0,2.0,2.0,,3.3,4.0,2.7,7.3,0.7,5.0,3.0,4,3.0,5.3,3.7,4.3,3.3,4,1.0,2.0,1.0,4.0,2.0,6.0,4.0,3.0,3,5,2.0,3.0,3.0,3.0,6,4.7,6.0,4,7.0,3.0,6.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,4.0,-99.9,6.0,0.2,6.0,5.0,4.0,0,0.0,-99.9,6.0,1.0,3.0,2.7,5.0,2.0
2022-11-01,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,-99.9,-99.9,640.2,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-02,NUBOSIDAD,5.3,5.0,3.7,8.0,4,7.0,7.0,5.0,,7,5.0,4.7,-99.9,2.7,-99.9,8.0,4,8.0,8.0,4.7,5.3,4.0,5,4.0,4.7,5.0,6.0,5.0,-99.9,8.0,8.0,5.3,5,-99.9,5.0,3.0,5.0,8,3.7,5.7,-99.9,7.0,4.0,5.0,5.0,-99.9,4.0,5.0,6.0,7.0,5.0,5.0,-99.9,5.0,,-99.9,7.0,7.0,-99.9,-99.9,-99.9,-99.9,3.0,-99.9,6.0,3.0,2.0
2022-11-03,NUBOSIDAD,7.0,3.0,5.0,6.0,8,5.0,7.0,7.0,,8,5.0,6.0,-99.9,6.3,6.0,7.0,7,7.7,5.3,7.0,6.3,5.7,-99.9,3.0,5.3,8.0,8.0,5.0,-99.9,5.0,5.0,6,7.3,-99.9,5.0,7.0,8.0,5,7.3,8.0,-99.9,7.0,3.0,6.0,8.0,-99.9,6.0,8.0,4.0,7.0,8.0,-99.9,-99.9,6.0,-99.9,-99.9,7.0,6.0,-99.9,-99.9,-99.9,-99.9,7.0,-99.9,6.0,5.0,5.0
2022-11-04,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,15.2,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0,0.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-05,TSUELO,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,17.2,-99.9,23.1,-99.9,-99.9,-99.9,18.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.3,-99.9,-99.9,-99.9,0,1.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-06,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.6,-99.9,-99.9,-99.9,0,22.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-07,EVA. PICHE,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,1.0,1.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.2,-99.9,-99.9,-99.9,-99.9,3.4,-99.9,-99.9,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-08,PRESION ATM.,-99.9,-99.9,754.5,654.0,-99.9,682.8,751.5,639.5,,654,578.9,580.0,-99.9,-99.9,-99.9,758.7,742.4,775.7,-99.9,-99.9,-99.9,640.7,-99.9,-99.9,-99.9,-99.9,611.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,759.5,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-09,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,741.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,15.0,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-10,NUBOSIDAD,5.3,3.0,2.7,5.3,7,6.0,4.0,5.0,,5.3,7.0,5.3,-99.9,0.3,-99.9,4.0,6,6.3,8.0,5.7,0.3,5.0,6,4.0,4.0,6.0,2.0,5.0,-99.9,4.0,5.0,3,6.7,-99.9,3.0,2.0,1.0,7,5.3,-99.9,3,6.0,3.0,7.0,4.0,-99.9,6.0,8.0,5.3,7.0,6.0,-99.9,-99.9,5.0,-99.9,-99.9,-99.9,4.0,-99.9,-99.9,-99.9,-99.9,5.0,-99.9,-99.9,4.0,5.0
2022-11-11,TSUELO,-99.9,-99.9,-99.9,755.2,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.4,-99.9,-99.9,23.2,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-12,TSUELO,-99.9,-99.9,-99.9,22.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,18.4,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-13,TSUELO,-99.9,-99.9,-99.9,22.7,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.2,-99.9,-99.9,23.0,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-14,NUBOSIDAD,7.3,6.0,1.0,6.3,6,6.0,6.0,6.0,,4.7,5.0,3.7,-99.9,0,-99.9,5.0,6,5.0,8.0,-99.9,3.3,3.7,6,1.0,7.3,3.0,6.0,6.0,-99.9,6.0,-99.9,3,5,-99.9,7.0,6.0,1.0,6,2.7,-99.9,-99.9,6.0,5.0,8.0,5.0,-99.9,6.0,7.0,6.0,6.0,6.0,-99.9,-99.9,6.0,-99.9,-99.9,-99.9,8.0,-99.9,-99.9,-99.9,-99.9,1.0,-99.9,-99.9,4.0,2.0
2022-11-15,PRESION ATM.,-99.9,-99.9,754.8,653.8,-99.9,682.9,751.4,640.0,,742,579.0,580.6,-99.9,-99.9,-99.9,759.2,741.8,775.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,611.7,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,758.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-16,TSUELO,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,23.1,-99.9,-99.9,-99.9,18.1,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-17,NUBOSIDAD,6.7,1.0,1.0,8.0,2,7.0,5.0,5.0,,6,5.0,6.0,-99.9,0.3,-99.9,6.0,2,6.7,8.0,6.0,8.0,7.3,8,2.0,3.3,2.0,4.0,8.0,-99.9,8.0,-99.9,2.7,1,-99.9,8.0,0.0,8.0,8,2,-99.9,-99.9,8.0,7.0,8.0,7.0,-99.9,7.0,8.0,4.0,7.0,1.0,-99.9,-99.9,5.0,-99.9,-99.9,-99.9,8.0,-99.9,0.0,-99.9,-99.9,5.0,-99.9,-99.9,5.0,6.0
2022-11-18,PRESION ATM.,-99.9,-99.9,755.1,653.8,-99.9,682.1,751.5,639.1,,741.4,578.9,579.5,-99.9,-99.9,-99.9,758.7,740.6,775.1,-99.9,-99.9,-99.9,640.1,-99.9,-99.9,-99.9,-99.9,611.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,757.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
2022-11-19,TSUELO,-99.9,-99.9,-99.9,22.8,-99.9,-99.9,-99.9,-99.9,,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,23.5,-99.9,-99.9,-99.9,18.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,24.8,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,4.2,0.0,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9
